OrgId,AgentAdId,AgentEmailId,AgentId,agentpassword,apimpath,username,avgsessionclose,TenantId,BotId,occlientappid,backendappid,clientsecret,ocauthuri,ocauthuripath,skypeclientid,tenant,TimeoutTimeInMs,OrgURL,LongPollPath,MockLongPollPath,SessionActiveTime,ACSGlobalCustomerUserId,ACSGlobalAgentUserId,ACSResourceName,ACSMessagingToken
40d48f78-fd28-42db-8c45-983e665c7437,6cd470b5-2b14-4ef1-91d0-f4c33d4a28d4,TestUserScaleM0119052554@ocautositpw1.onmicrosoft.com,c3a54bbe-f197-ed11-aad1-000d3a83c513,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119052554,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,03eb61a7-d311-47d2-b425-02bb5f47d754,TestUserScaleM0119053150@ocautositpw1.onmicrosoft.com,d0a54bbe-f197-ed11-aad1-000d3a83c513,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119053150,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,ed6c77a6-263e-493f-871d-b3750e3bdf69,TestUserScaleM0119050312@ocautositpw1.onmicrosoft.com,ceb6fe6c-ed97-ed11-aad1-000d3a83cbe4,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119050312,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,6cb8ffdd-1e58-4ab9-a9dc-ccde46e11089,TestUserScaleM0119050640@ocautositpw1.onmicrosoft.com,6fdae88e-ef97-ed11-aad1-000d3a83cbe4,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119050640,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,c0b719c1-12dc-4b83-811f-150352abe83c,TestUserScaleM0119052307@ocautositpw1.onmicrosoft.com,6f722ebb-f197-ed11-aad1-000d3a83cbe4,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119052307,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,5fe58ae9-224c-4b83-a799-94aebf15cbd6,TestUserScaleM0119053043@ocautositpw1.onmicrosoft.com,7b722ebb-f197-ed11-aad1-000d3a83cbe4,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119053043,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,c9047972-c142-426b-a6f7-5520dca7a342,TestUserScaleM0119053128@ocautositpw1.onmicrosoft.com,b51948c1-f197-ed11-aad1-000d3a83cbe4,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119053128,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,b5d022ad-4b57-4e5c-bdef-ac77995ed0a1,TestUserScaleM0119051010@ocautositpw1.onmicrosoft.com,0cdc3e93-ef97-ed11-aad1-000d3a83ce76,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119051010,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,46abcb19-06d1-40b2-9396-912d35990163,TestUserScaleM0119051254@ocautositpw1.onmicrosoft.com,13dc3e93-ef97-ed11-aad1-000d3a83ce76,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119051254,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,fcb5f85a-20bf-4a3e-afd7-dbd2275e6cb7,TestUserScaleM0119051339@ocautositpw1.onmicrosoft.com,a0653e99-ef97-ed11-aad1-000d3a83ce76,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119051339,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,38c41792-4a63-4664-bbd0-b009c87d9005,TestUserScaleM0119051516@ocautositpw1.onmicrosoft.com,ad653e99-ef97-ed11-aad1-000d3a83ce76,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119051516,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,656104e3-bd4f-4a82-9eab-d44b62efd653,TestUserScaleM0119052001@ocautositpw1.onmicrosoft.com,b8653e99-ef97-ed11-aad1-000d3a83ce76,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119052001,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
40d48f78-fd28-42db-8c45-983e665c7437,bd8d2715-7c13-4de3-a0f8-a06ce8808cb7,TestUserScaleM0119052531@ocautositpw1.onmicrosoft.com,135df9bd-f197-ed11-aad1-000d3a83ce76,,unq40d48f78fd2842db8c45983e665c7-crm16.omnichannelengagementhub.com,TestUserScaleM0119052531,3141,48860428-fb41-4a66-b70b-684b8858b2b6,a4c373df-fab9-407b-a6a3-62b16554df50,e5a9e51c-7d56-4f4d-96c3-09e314ef4976,8d2dc28a-7275-409e-a256-85643fe230db,,login.microsoftonline.com,common/oauth2/token,1fec8e78-bce4-4aaf-ab1b-5451cc387264,ocautositpw1.onmicrosoft.com,120000,https://octestgergeonde.crm16.dynamics.com/,v1/users/ME/endpoints/SELF/subscriptions/0/poll,Test/AgentInvitationFromMock/,600000,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ff-34fa-ad3a0d00cb14,8:acs:5f5761ed-8cdc-43f8-b76d-b59df1bfe3e2_0000000e-3364-a3ec-f4f3-ad3a0d00d0ac,fe1173d6-8962-455f-a4f0-e2d3807edf78-OCChannels-acs,
